SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,GenderMale,InternetService_FiberOptic,InternetService_No,Contract_OneYear,Contract_TwoYear,PaymentMethod_CreditCardAutomatic,PaymentMethod_ElectronicCheck,PaymentMethod_MailedCheck,Churn
0,0,1,26,0,0,0,0,1,0,0,0,1,29.8,786.5,0,0,0,0,0,0,0,1,0
0,0,0,5,1,0,1,0,0,1,0,0,1,55.75,266.95,1,0,0,0,0,0,0,1,0
0,0,0,4,0,0,0,0,0,1,0,1,1,40.05,162.45,1,0,0,0,0,0,1,0,0
0,0,0,28,1,0,0,1,0,1,1,0,1,91.25,2483.65,1,1,0,1,0,0,0,0,0
0,1,0,72,1,1,1,1,1,1,1,1,1,114.1,8086.4,1,1,0,0,1,1,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0,1,20.65,20.65,0,0,1,0,0,0,0,1,0
1,1,0,43,1,0,0,1,1,0,1,1,1,100.55,4304.0,1,1,0,1,0,0,0,0,0
0,1,1,43,1,0,0,0,0,0,0,0,1,19.2,776.25,1,0,1,1,0,0,0,1,0
1,0,0,30,1,1,0,0,1,1,1,0,1,69.1,2093.9,1,0,0,0,1,1,0,0,0
0,1,0,33,1,1,1,1,1,0,1,0,1,72.75,2447.45,1,0,0,0,0,0,0,0,0
0,0,1,27,1,1,0,0,0,0,0,0,1,25.85,788.55,1,0,1,0,1,1,0,0,0
0,1,1,49,1,1,0,1,0,0,1,1,1,98.35,4889.2,0,1,0,0,0,0,1,0,0
0,0,0,43,1,0,1,1,1,1,0,0,1,90.65,3882.3,1,1,0,1,0,1,0,0,0
0,1,0,48,1,1,0,1,0,1,1,1,1,105.1,5083.55,0,1,0,0,0,1,0,0,0
0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,4228.55,0,1,0,1,0,0,0,0,0
0,0,0,36,1,1,0,1,1,0,1,1,1,104.8,3886.45,0,1,0,1,0,0,0,0,0
0,1,0,69,1,1,0,0,0,0,0,0,0,24.25,1641.8,0,0,1,0,1,0,0,0,0
0,1,1,4,1,0,0,0,0,0,0,0,0,20.85,62.9,0,0,1,0,0,0,0,1,0
0,1,1,72,1,1,0,0,0,0,0,0,1,25.1,1790.8,1,0,1,0,1,1,0,0,0
0,1,0,51,1,1,0,0,0,1,1,1,1,75.2,3901.25,1,0,0,0,1,0,0,0,0
1,1,0,65,1,0,0,1,1,1,1,1,1,105.85,6725.5,0,1,0,0,1,1,0,0,0
0,1,0,28,1,1,0,0,0,0,0,0,0,25.55,672.2,0,0,1,1,0,0,0,1,0
0,0,0,10,1,0,0,1,0,0,1,0,1,59.65,638.95,1,0,0,0,0,0,0,1,0
0,0,0,23,0,0,0,0,0,0,1,1,1,44.95,996.85,0,0,0,0,0,0,1,0,0
0,1,0,54,1,0,0,0,0,0,0,0,0,20.05,1102.4,0,0,1,0,1,1,0,0,0
0,1,1,43,1,0,1,0,1,1,1,1,1,79.15,3566.6,1,0,0,0,1,1,0,0,0
0,1,1,21,0,0,0,0,0,0,0,0,1,26.05,565.75,1,0,0,0,0,0,1,0,0
0,1,1,25,1,0,0,0,0,0,0,0,0,20.05,520.1,0,0,1,1,0,0,0,1,0
0,0,0,3,1,0,0,0,1,0,0,0,1,74.75,238.1,0,1,0,0,0,0,0,1,0
0,0,0,61,1,1,1,0,1,1,1,1,0,86.45,5175.3,0,0,0,0,1,1,0,0,0
0,0,1,22,1,0,0,0,0,0,0,0,1,20.55,469.85,0,0,1,0,0,0,1,0,0
0,0,0,65,1,1,0,1,1,0,1,0,1,95.5,6153.85,0,1,0,1,0,0,1,0,0
0,0,0,3,1,0,0,0,0,1,0,1,0,60.65,196.9,1,0,0,0,0,0,0,1,0
0,0,0,22,1,0,0,0,0,0,0,0,1,19.25,412.55,0,0,1,1,0,0,0,1,0
0,0,0,64,1,1,0,0,0,0,0,0,1,24.4,1601.2,0,0,1,1,0,0,0,0,0
0,1,1,67,1,1,1,1,1,1,0,0,1,69.35,4653.25,1,0,0,1,0,1,0,0,0
1,0,0,31,1,0,1,0,0,0,0,0,1,73.55,2094.65,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,1,0,0,1,1,0,51.4,96.8,0,0,0,0,0,0,1,0,0
0,1,0,10,1,0,1,0,0,1,0,0,1,54.95,568.85,1,0,0,0,0,1,0,0,0
0,1,1,54,1,0,0,1,0,1,0,0,1,79.95,4362.05,1,1,0,0,1,0,0,0,0
0,1,0,71,1,1,1,1,1,1,1,1,0,87.95,6365.35,0,0,0,0,1,0,0,0,0
0,0,0,48,1,1,0,0,0,0,0,0,0,25.05,1171.5,0,0,1,1,0,1,0,0,0
0,1,1,18,1,0,0,0,0,0,0,0,0,20.05,345.9,1,0,1,1,0,0,0,0,0
0,1,1,33,1,0,1,1,1,0,0,0,1,58.45,1955.4,0,0,0,1,0,0,0,1,0
0,0,1,17,1,0,1,0,0,0,0,0,1,50.3,846.8,1,0,0,0,0,0,0,1,0
0,1,0,71,1,1,1,0,1,1,1,1,1,108.55,7616.0,1,1,0,0,1,1,0,0,0
0,1,0,56,1,0,1,0,1,0,0,0,0,80.3,4513.65,0,1,0,0,1,0,0,0,0
0,1,1,3,1,0,1,1,0,0,1,0,0,89.85,248.4,1,1,0,0,0,0,1,0,0
0,1,0,72,1,0,0,0,0,0,0,0,0,19.4,1496.45,0,0,1,0,1,0,0,0,0
0,1,1,47,1,1,1,1,1,1,1,1,1,113.45,5317.8,1,1,0,1,0,0,0,0,0
0,1,1,9,1,0,0,0,0,0,0,0,0,20.25,172.35,0,0,1,1,0,0,0,1,0
0,1,0,29,1,0,0,0,0,0,0,0,0,19.85,573.05,0,0,1,0,0,0,0,1,0
0,1,0,70,1,1,1,1,1,1,1,1,1,94.8,6859.05,0,0,0,0,1,1,0,0,0
0,0,0,10,1,1,0,0,0,0,0,0,1,24.5,270.15,0,0,1,0,0,0,0,1,0
0,1,0,46,1,1,0,1,1,0,1,0,1,94.65,4312.5,1,1,0,1,0,0,1,0,0
1,0,0,63,1,1,1,1,1,0,1,1,1,109.4,7031.45,1,1,0,0,0,0,0,0,0
0,1,1,68,1,0,1,1,1,0,1,1,1,105.25,7173.15,1,1,0,0,1,0,0,0,0
0,0,0,71,1,1,0,1,1,1,1,1,1,111.25,7984.15,0,1,0,0,1,0,1,0,0
0,0,0,12,1,1,0,0,0,0,1,1,0,94.55,1173.55,1,1,0,0,0,0,1,0,0
0,1,0,6,1,1,0,0,0,0,0,0,0,25.1,171.0,1,0,1,1,0,0,0,1,0
0,1,0,49,1,1,1,0,0,0,1,1,1,100.85,4847.35,0,1,0,0,0,0,0,1,0
0,1,1,47,0,0,1,1,1,0,1,1,1,60.0,2768.65,0,0,0,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,25.85,25.85,0,0,0,1,0,0,0,1,0
0,1,0,67,1,1,0,0,0,0,0,0,0,24.85,1583.5,1,0,1,0,1,1,0,0,0
0,1,0,68,1,1,0,0,0,0,0,0,0,25.25,1728.2,1,0,1,0,1,0,0,0,0
0,1,1,2,1,0,0,0,0,0,0,0,0,20.3,31.9,0,0,1,1,0,0,0,1,0
0,1,1,39,1,0,0,0,1,1,0,0,1,81.5,3107.3,0,1,0,0,0,0,0,0,0
0,1,1,66,1,1,0,0,0,0,0,0,1,25.7,1714.55,1,0,1,1,0,1,0,0,0
0,1,0,65,1,1,1,1,1,0,1,0,1,99.35,6347.55,1,1,0,0,1,0,1,0,0
0,0,0,4,1,1,1,0,0,0,1,0,0,90.65,367.95,1,1,0,0,0,0,1,0,0
0,0,1,1,1,0,1,0,0,0,0,0,0,49.9,49.9,0,0,0,0,0,0,0,1,0
0,1,1,38,1,0,0,0,0,0,0,0,0,19.6,717.3,1,0,1,0,0,0,1,0,0
1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,0,0,0,0,0,1,0,0
0,0,0,53,1,0,0,1,1,0,1,1,1,100.3,5200.8,0,1,0,1,0,0,0,1,0
0,0,0,45,0,0,1,0,1,1,0,0,0,42.3,1840.75,1,0,0,1,0,0,0,0,0
0,1,1,72,0,0,1,1,1,1,1,1,1,63.8,4684.3,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,1,0,0,0,0,0,49.5,49.5,0,0,0,0,0,0,1,0,0
1,1,0,23,1,0,1,0,0,0,1,1,1,95.1,2326.05,0,1,0,0,0,0,1,0,0
0,0,0,22,1,1,1,1,1,0,0,0,0,65.05,1427.55,1,0,0,0,0,0,0,1,0
0,1,1,54,1,1,0,0,1,0,0,1,0,63.35,3409.1,1,0,0,0,1,1,0,0,0
0,0,1,22,1,1,0,0,0,0,0,1,1,84.75,1816.75,0,1,0,0,0,0,1,0,0
0,0,0,26,1,1,0,0,1,0,1,1,1,100.5,2599.95,0,1,0,0,0,0,0,0,0
1,0,0,18,1,0,0,1,0,0,0,0,1,49.85,865.75,0,0,0,0,0,1,0,0,0
0,1,1,48,1,1,1,1,0,0,1,1,1,105.25,4997.5,0,1,0,0,0,1,0,0,0
1,1,1,24,1,0,0,0,1,0,1,1,1,96.55,2263.45,0,1,0,0,1,0,1,0,0
0,1,0,63,1,1,1,0,0,1,0,0,1,84.65,5377.8,1,1,0,0,1,1,0,0,0
0,1,1,40,0,0,0,1,1,1,1,1,0,60.3,2448.5,1,0,0,1,0,0,0,1,0
0,1,1,69,1,1,1,0,0,1,0,0,0,61.4,4059.85,0,0,0,0,1,1,0,0,0
0,0,0,6,1,0,0,0,0,0,0,1,1,55.0,340.4,0,0,0,0,0,0,1,0,0
0,1,1,68,1,0,0,0,0,0,0,0,1,19.35,1292.65,0,0,1,0,1,0,0,0,0
0,1,1,64,1,0,1,0,1,0,1,1,1,73.05,4688.65,1,0,0,1,0,1,0,0,0
0,0,0,1,1,0,0,0,1,1,1,1,0,74.1,74.1,0,0,0,1,0,1,0,0,0
0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,294.9,1,0,1,0,0,1,0,0,0
0,1,0,71,1,1,0,0,1,0,1,1,1,98.65,6962.85,1,1,0,1,0,1,0,0,0
0,0,0,47,1,0,0,0,0,0,0,0,0,20.15,1046.2,0,0,1,0,1,0,0,1,0
0,0,0,63,1,1,1,1,1,1,0,0,0,68.8,4111.35,1,0,0,1,0,0,0,0,0
0,0,0,13,1,0,0,0,0,0,0,0,0,19.45,270.2,1,0,1,1,0,0,0,1,0
0,1,0,35,1,0,1,1,1,0,0,0,0,61.0,2130.45,1,0,0,0,0,0,0,1,0
0,0,0,58,1,0,0,0,0,1,1,1,1,95.3,5817.7,0,1,0,0,0,0,1,0,0
0,1,1,55,1,1,1,1,0,1,0,1,1,75.75,4264.25,0,0,0,1,0,0,0,0,0
0,1,1,47,0,0,1,0,1,1,0,0,0,40.3,1794.8,1,0,0,1,0,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,44.05,44.05,1,0,0,0,0,0,0,0,0
0,0,0,45,1,1,0,0,1,1,1,1,1,103.65,4747.85,1,1,0,0,0,0,0,0,0
0,1,1,20,1,1,0,0,1,1,0,1,1,95.5,1916.2,0,1,0,0,0,0,0,0,0
1,1,0,40,1,0,0,0,0,0,0,1,0,55.8,2283.3,1,0,0,1,0,0,1,0,0
0,0,0,7,1,0,0,0,0,0,1,1,1,66.85,458.1,0,0,0,0,0,0,1,0,0
0,0,0,3,1,0,1,0,0,1,1,0,1,64.4,195.65,1,0,0,0,0,1,0,0,0
1,1,0,14,1,1,0,0,0,0,0,0,1,75.1,1013.35,1,1,0,0,0,0,1,0,0
0,1,1,6,1,0,0,0,0,0,0,0,1,20.4,107.6,1,0,1,0,1,1,0,0,0
0,1,1,68,1,0,1,0,1,0,0,0,0,80.35,5375.15,1,1,0,0,1,1,0,0,0
0,0,0,72,1,1,0,1,1,0,1,1,1,104.95,7544.3,1,1,0,1,0,0,1,0,0
0,1,0,25,1,1,0,0,0,0,0,0,1,26.8,733.55,0,0,1,1,0,0,0,1,0
0,1,0,34,1,1,0,0,1,0,1,1,0,100.85,3527.3,1,1,0,0,0,0,1,0,0
0,0,0,28,1,0,0,0,0,0,0,0,0,18.25,534.7,1,0,1,1,0,1,0,0,0
0,1,1,10,1,0,0,0,0,0,0,0,0,20.15,220.8,0,0,1,0,1,0,0,1,0
0,0,1,31,0,0,0,0,0,0,0,0,0,25.0,789.2,1,0,0,0,0,1,0,0,0
0,0,0,18,0,0,1,1,0,1,0,0,1,40.2,711.95,0,0,0,1,0,0,0,1,0
0,1,1,72,0,0,1,1,1,1,1,1,0,65.7,4575.35,0,0,0,0,1,0,0,0,0
0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,185.4,1,0,1,0,0,0,1,0,0
0,1,1,71,1,1,1,1,1,1,0,0,0,71.1,5224.95,0,0,0,0,1,0,0,1,0
0,1,1,22,1,0,1,0,0,0,0,0,0,75.0,1573.95,1,1,0,0,0,0,0,0,0
0,0,0,15,1,1,1,0,0,0,1,1,1,99.7,1566.75,1,1,0,0,0,0,1,0,0
0,0,0,5,0,0,0,1,0,0,1,1,1,50.95,229.4,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,0,0,0,0,0,0,0,20.4,20.4,1,0,1,1,0,0,0,1,0
0,0,0,4,1,0,0,0,1,1,0,1,1,90.4,356.65,1,1,0,0,0,0,1,0,0
0,1,0,72,0,0,1,1,1,1,1,1,1,64.7,4746.05,1,0,0,0,1,0,1,0,0
0,0,0,70,1,1,0,0,0,0,0,0,0,26.05,1856.4,0,0,1,1,0,1,0,0,0
0,0,0,72,1,1,0,0,0,0,0,0,0,25.45,1866.45,0,0,1,0,1,1,0,0,0
0,0,0,17,1,0,0,0,0,0,0,0,0,21.1,385.55,1,0,1,0,0,1,0,0,0
0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,726.1,1,0,1,0,1,0,0,0,0
0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,0,0,0,1,0,0,0,0
0,1,0,54,1,1,1,1,1,1,1,1,1,114.65,6049.5,0,1,0,1,0,0,0,1,0
0,0,0,11,1,0,0,0,0,0,0,0,0,20.35,215.25,1,0,1,0,0,0,0,1,0
0,0,0,71,0,0,1,1,1,1,1,0,0,53.95,3888.65,1,0,0,0,1,0,0,0,0
0,1,0,58,1,0,0,0,1,0,0,0,0,50.3,2878.55,1,0,0,1,0,1,0,0,0
1,0,0,32,1,0,0,1,0,1,0,0,0,54.65,1830.1,0,0,0,0,0,0,0,0,0
0,0,0,11,1,1,0,0,0,0,0,0,0,25.2,245.15,0,0,1,1,0,0,1,0,0
0,1,0,63,1,1,0,1,0,0,0,0,1,81.55,5029.05,0,1,0,0,0,0,0,0,0
0,0,0,65,1,1,0,0,0,0,0,0,0,26.5,1698.55,0,0,1,0,1,0,0,0,0
0,0,0,41,1,0,0,1,0,1,1,1,1,98.8,3959.15,0,1,0,0,1,0,0,0,0
0,0,0,37,1,0,0,0,0,0,0,0,0,20.15,785.75,1,0,1,1,0,1,0,0,0
0,1,1,45,1,0,0,0,0,0,0,0,0,20.85,892.15,0,0,1,0,1,0,0,1,0
0,0,0,69,1,1,0,0,0,0,0,0,0,23.95,1713.1,1,0,1,0,1,0,0,0,0
0,1,0,21,1,0,1,0,1,1,1,1,0,80.9,1714.95,0,0,0,1,0,0,0,1,0
0,0,0,27,1,1,0,0,1,0,0,0,1,81.3,2272.8,1,1,0,0,0,0,1,0,0
0,1,1,47,1,0,1,0,1,0,0,1,0,90.05,4137.2,1,1,0,0,0,0,1,0,0
0,0,0,25,1,0,0,0,0,0,0,0,0,19.05,461.3,0,0,1,0,0,0,0,1,0
0,0,0,67,1,0,1,0,1,1,0,1,1,72.35,4991.5,0,0,0,1,0,0,0,0,0
0,1,1,64,1,0,0,0,0,0,0,0,1,19.7,1274.05,1,0,1,0,1,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,1,0,54.65,189.1,1,0,0,0,0,0,0,1,0
0,1,1,70,1,0,0,1,1,1,1,1,1,106.15,7475.1,1,1,0,1,0,0,1,0,0
0,0,0,57,1,0,1,0,1,0,1,1,1,74.35,4317.35,1,0,0,0,1,0,0,0,0
1,1,1,68,1,0,0,0,0,0,0,0,0,19.5,1193.55,1,0,1,1,0,0,0,0,0
0,1,1,69,1,0,0,0,0,1,1,1,1,95.2,6671.7,1,1,0,0,1,1,0,0,0
0,1,1,70,1,0,1,1,1,1,0,1,0,74.1,5222.3,0,0,0,1,0,1,0,0,0
0,1,1,4,1,0,0,0,0,0,0,0,0,44.8,169.65,1,0,0,0,0,0,1,0,0
0,0,0,38,1,1,1,1,1,0,0,0,1,66.15,2522.4,0,0,0,0,0,0,0,0,0
0,1,1,69,1,1,0,1,1,0,1,0,0,95.75,6511.25,1,1,0,1,0,1,0,0,0
0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,0,1,1,0,0,1,0,0
0,1,0,61,1,1,1,0,1,1,1,0,0,99.4,5943.65,1,1,0,0,0,0,0,0,0
1,0,0,57,1,1,1,0,0,1,0,1,0,93.75,5625.55,1,1,0,0,1,0,1,0,0
0,1,1,57,1,0,0,0,0,0,0,0,0,19.75,1272.05,0,0,1,0,1,0,0,0,0
0,1,0,25,1,0,1,1,0,1,0,1,1,71.05,1837.7,0,0,0,0,0,0,0,1,0
0,1,0,59,1,0,0,1,0,1,1,1,1,100.05,6034.85,0,1,0,0,1,0,0,1,0
1,0,0,49,1,1,1,1,1,1,0,1,0,81.35,4060.9,1,0,0,0,1,1,0,0,0
0,0,0,22,1,0,0,1,1,1,0,1,1,94.95,2142.8,1,1,0,0,0,0,0,0,0
0,1,1,35,1,0,0,0,0,0,0,0,0,19.6,686.95,1,0,1,0,1,0,0,1,0
0,1,0,71,1,1,0,1,1,0,1,1,1,105.7,7472.15,1,1,0,1,0,0,0,0,0
0,1,0,67,1,0,0,0,0,0,0,0,0,19.65,1335.2,0,0,1,0,1,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,1,20.25,20.25,0,0,1,0,0,0,0,1,0
0,0,1,66,1,0,0,0,0,0,0,0,0,20.55,1357.1,1,0,1,0,1,0,0,1,0
0,0,0,27,1,0,1,0,0,0,0,0,0,50.35,1411.35,1,0,0,0,0,0,0,1,0
1,1,0,34,1,0,0,0,0,0,0,0,0,71.55,2427.35,1,1,0,0,0,1,0,0,0
0,1,0,36,1,0,0,0,0,0,0,0,0,20.0,666.75,1,0,1,1,0,0,0,1,0
0,0,1,60,1,1,1,0,1,1,1,1,1,84.95,4984.85,1,0,0,0,1,0,1,0,0
0,0,0,7,1,0,0,0,0,0,0,0,0,43.9,278.4,1,0,0,0,0,0,0,1,0
1,1,0,7,1,0,0,0,0,0,1,1,1,89.0,605.45,1,1,0,0,0,0,1,0,0
0,1,1,64,1,1,1,1,1,0,0,0,1,91.8,5960.5,1,1,0,0,0,0,1,0,0
0,0,0,37,1,1,1,0,0,0,1,0,0,64.65,2347.85,0,0,0,1,0,0,0,0,0
0,0,0,39,0,0,0,1,1,1,0,0,0,41.1,1597.05,0,0,0,0,0,0,0,0,0
0,1,0,69,1,1,1,0,0,0,1,1,0,99.15,6875.35,0,1,0,0,1,0,0,0,0
1,1,0,30,1,1,0,0,1,0,1,1,0,74.85,2181.75,1,0,0,0,1,0,1,0,0
0,0,0,17,1,1,0,0,1,1,1,0,1,69.0,1108.0,0,0,0,0,0,0,0,1,0
0,0,0,9,1,0,1,0,0,1,0,1,0,64.95,547.8,1,0,0,0,0,0,0,1,0
0,0,0,53,1,0,0,0,0,0,0,0,0,19.5,1050.5,1,0,1,0,1,1,0,0,0
0,1,0,59,1,1,1,1,1,1,0,1,1,107.0,6152.3,0,1,0,1,0,1,0,0,0
0,0,0,11,1,0,0,1,0,0,0,0,1,75.9,866.4,1,1,0,0,0,0,0,1,0
0,1,1,56,1,1,1,1,1,1,1,0,0,81.25,4620.4,0,0,0,0,1,1,0,0,0
0,1,0,63,1,0,1,1,0,1,1,0,0,70.8,4448.8,1,0,0,1,0,1,0,0,0
1,1,0,63,1,1,1,1,1,0,1,1,0,108.5,6991.9,1,1,0,0,1,1,0,0,0
1,1,0,72,1,1,0,1,1,0,1,1,1,105.75,7629.85,0,1,0,1,0,1,0,0,0
0,0,0,43,1,1,0,0,0,0,0,0,1,25.7,1188.2,0,0,1,0,1,1,0,0,0
0,1,0,71,1,1,0,0,0,0,0,0,1,24.65,1710.15,0,0,1,0,1,0,0,0,0
1,1,0,33,1,1,1,0,1,1,1,1,1,109.9,3694.7,1,1,0,0,0,0,0,0,0
0,0,0,4,1,1,0,1,0,0,0,0,1,80.3,324.2,0,1,0,0,0,0,0,1,0
0,1,1,9,1,0,0,0,0,1,0,0,1,75.85,647.5,0,1,0,0,0,0,1,0,0
0,0,1,51,1,0,0,0,0,1,0,0,0,47.85,2356.75,1,0,0,1,0,1,0,0,0
0,1,1,18,1,0,0,0,0,0,0,0,0,19.35,309.25,0,0,1,0,1,0,0,1,0
0,1,1,12,1,0,1,0,0,0,0,0,1,49.2,571.15,1,0,0,0,0,0,1,0,0
1,0,0,55,0,0,1,1,0,0,1,0,1,44.85,2479.05,1,0,0,0,0,0,1,0,0
0,1,1,52,1,0,0,0,0,0,0,0,1,20.85,1071.6,1,0,1,1,0,1,0,0,0
0,1,1,67,1,1,0,1,0,0,0,1,1,89.55,6373.1,1,1,0,0,0,0,0,0,0
0,1,1,4,1,0,0,0,0,0,0,0,0,18.85,84.2,1,0,1,0,0,0,0,1,0
0,1,1,63,1,0,0,0,0,0,0,0,0,19.35,1263.85,0,0,1,0,1,0,1,0,0
0,0,0,7,1,0,0,0,0,0,0,0,0,19.3,144.95,0,0,1,0,0,0,0,1,0
0,0,0,29,0,0,1,1,0,1,0,0,0,39.5,1082.75,0,0,0,1,0,1,0,0,0
0,1,1,72,0,0,1,0,1,1,1,0,0,48.9,3527.0,1,0,0,0,1,0,0,1,0
0,1,1,18,1,0,1,1,0,1,0,0,1,61.5,1087.45,0,0,0,1,0,0,0,1,0
0,1,1,43,0,0,0,1,0,0,0,0,0,29.3,1224.05,1,0,0,0,0,1,0,0,0
1,1,0,39,1,0,1,1,0,0,1,1,0,99.1,3877.95,0,1,0,1,0,0,0,1,0
0,0,0,46,1,1,1,1,0,0,0,0,0,84.25,3847.6,0,1,0,0,0,0,0,1,0
0,0,0,26,1,0,0,0,1,1,1,1,1,98.65,2537.0,1,1,0,0,0,0,1,0,0
0,0,0,52,1,1,0,0,1,0,0,1,1,89.45,4577.75,1,1,0,0,1,1,0,0,0
0,0,1,1,1,0,0,1,0,0,0,0,1,49.9,49.9,1,0,0,0,0,0,1,0,0
0,1,1,6,1,0,0,0,0,0,0,0,0,19.45,113.5,1,0,1,1,0,0,0,1,0
0,0,0,59,1,0,0,0,1,1,1,0,1,64.65,3735.45,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,1,1,1,1,95.85,95.85,0,1,0,0,0,0,1,0,0
1,0,0,7,0,0,0,1,0,1,0,1,1,44.4,265.8,1,0,0,0,0,0,1,0,0
0,1,1,53,1,0,0,0,0,0,0,0,1,19.85,1039.45,0,0,1,1,0,0,0,0,0
0,1,0,54,1,0,1,1,0,0,1,1,1,74.55,4191.45,1,0,0,0,1,0,0,0,0
0,0,0,10,1,0,0,0,0,0,0,0,0,19.5,225.85,1,0,1,1,0,0,0,1,0
0,0,0,21,1,0,0,0,0,0,0,0,0,20.0,417.7,1,0,1,0,0,0,0,1,0
0,0,0,32,1,0,0,0,0,0,0,0,0,20.35,707.5,1,0,1,1,0,1,0,0,0
0,1,1,55,1,0,0,0,0,0,0,0,0,21.0,1210.3,0,0,1,0,1,0,0,1,0
0,0,0,1,1,0,1,0,0,0,0,0,1,50.7,50.7,1,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,75.1,1,1,0,0,0,0,1,0,0
0,1,0,51,1,1,0,1,0,0,0,1,1,90.35,4614.55,1,1,0,1,0,1,0,0,0
0,1,1,72,1,1,1,1,1,1,1,1,1,115.5,8425.15,0,1,0,0,1,0,1,0,0
1,1,1,47,1,0,0,1,0,0,1,0,1,84.95,4018.05,1,1,0,1,0,0,0,0,0
0,1,1,11,1,0,0,0,1,0,1,0,1,59.65,683.25,1,0,0,0,0,0,0,0,0
0,0,0,32,1,0,0,0,0,0,0,0,0,19.9,601.55,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.65,20.65,1,0,1,0,0,0,1,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,44.45,82.7,0,0,0,0,0,0,1,0,0
0,1,1,50,1,1,1,1,1,0,1,1,1,108.25,5431.4,1,1,0,1,0,0,1,0,0
0,1,1,72,1,1,1,1,1,1,1,1,1,116.6,8337.45,1,1,0,0,1,0,0,0,0
0,1,1,72,0,0,1,1,1,1,1,1,1,65.65,4664.5,1,0,0,0,1,0,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0,1,20.3,20.3,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,19.9,19.9,1,0,1,0,0,0,0,1,0
0,1,1,42,0,0,0,1,1,0,0,1,1,45.1,2049.05,1,0,0,1,0,1,0,0,0
0,1,1,25,1,1,0,0,0,0,0,0,1,25.4,546.85,1,0,1,0,0,0,0,0,0
0,0,0,23,1,0,1,0,0,0,0,0,1,75.0,1778.5,0,1,0,0,0,0,0,0,0
0,0,0,24,1,0,0,1,1,1,0,0,1,85.95,2107.15,1,1,0,0,0,0,1,0,0
0,1,1,68,1,0,1,1,0,1,1,1,0,82.85,5776.45,1,0,0,0,1,0,0,0,0
1,1,0,72,1,1,1,1,1,0,1,1,0,84.45,5899.85,1,0,0,0,1,1,0,0,0
0,1,1,8,1,0,0,0,0,1,1,1,1,68.55,564.35,0,0,0,0,0,0,1,0,0
0,1,1,72,1,1,1,1,1,1,1,1,0,90.95,6652.45,0,0,0,0,1,1,0,0,0
0,1,0,45,1,1,0,1,1,0,1,1,1,107.75,4882.8,1,1,0,0,0,0,0,0,0
0,0,0,4,1,1,0,0,0,0,0,0,0,25.25,101.9,1,0,1,0,0,0,0,1,0
0,0,0,62,1,1,0,0,0,0,0,0,1,25.8,1563.95,0,0,1,0,1,1,0,0,0
0,1,0,71,1,1,0,0,0,0,0,0,1,24.4,1725.4,0,0,1,0,1,1,0,0,0
0,0,0,3,1,0,0,0,0,0,1,0,1,80.5,232.35,0,1,0,0,0,0,1,0,0
0,0,0,3,1,0,0,1,0,0,1,1,0,95.4,293.15,0,1,0,0,0,0,1,0,0
0,1,0,67,1,1,0,1,1,1,1,1,0,86.15,5883.85,0,0,0,0,1,0,0,0,0
0,1,1,71,1,1,1,1,1,1,1,1,0,89.9,6457.15,1,0,0,0,1,1,0,0,0
0,0,0,26,1,0,0,0,0,0,0,0,0,19.8,457.3,1,0,1,1,0,1,0,0,0
0,1,1,46,1,0,0,0,0,0,0,0,1,20.1,936.85,1,0,1,0,1,0,0,1,0
0,1,1,33,1,1,0,0,1,1,1,1,1,79.15,2531.4,0,0,0,1,0,0,1,0,0
0,1,1,69,1,0,0,0,0,0,0,0,0,19.8,1436.95,0,0,1,0,1,1,0,0,0
0,1,0,61,1,1,1,0,1,0,0,1,1,69.9,4226.7,1,0,0,0,1,0,0,1,0
0,1,1,35,1,1,0,1,1,1,1,1,1,109.95,3782.4,1,1,0,0,0,0,1,0,0
0,1,1,49,1,0,0,1,1,0,1,0,1,90.4,4494.65,1,1,0,0,0,1,0,0,0
1,0,0,4,1,0,0,0,0,0,0,0,1,70.65,293.85,1,1,0,0,0,0,1,0,0
